Unnamed: 0,Text,Source
862,hawaiian shirt gravi christma tribut love one lost covid publish durat 3 day ago christma differ everyon year especi thousand uk famili lost rel covid 19 nine peopl reveal plan rememb love one longer celebr season dad welsh gravi king dean cardiff father entrepreneur raconteur creativ maverick also huge heart say neuroscientist author dean burnett also patholog ob gravi peter burnett die april morriston hospit swansea 58 1980 90 dean parent ran pub pontycym garw valley north bridgend dad big commun figur exploit still talk today say dean bit like grow peter kay phoenix night differ accent imag copyright dean burnett imag caption peter dean burnett pan dean gravi last christma dean receiv video messag dad deliv festiv tide stir larg vat gravi alway use practis gravi beforehand say dean make big saucepan stove tweak secret recip littl time year dean charg gravi practis advanc hope dad proud wife child like toast action man hawaiian shirt gail cheshir harri thought bit bear gryll passion canoeist love charg good barbecu say gail late husband harri work manchest univers nearli 40 year take earli retir year ago die may age 62 sister sydney alway send hawaiian shirt week fell ill pose differ one day facebook harri funer gail son wore one harri shirt imag copyright gail pickford imag caption harri gail three son gail join widow support group say coupl seven year old dachshund daisi help past month save grief part alway look wonder imag copyright gail pickford imag caption harri daisi dachshund gail spend christma one son daisi cours new album fill photo harri hawaiian shirt open famili look make sure toast harri best rememb mum christma hamper live heather counti mum came u everi christma make hamper nice thing favourit jam love smelli thing realli like say heather teacher belfast week ago struck abl make hamper year andre die covid hospit june 92 heather want carri hamper tradit imag copyright heather houston imag caption andre daughter heather suppos grief mum made think number elderli peopl alon say facebook heather ask friend famili becom silver santa provid personalis present 10 care home resid initi post travel far wide within one week 800 offer data protect resid initi gender favourit thing one elderli man like manchest unit brandi gift deliv 40 care home north imag copyright heather houston imag caption heather deliv donat gift andre alway sew machin heather clear hous death found hundr handicraft mum made year put mum craft gift littl bit mum live good christma gift son rememb dorothi birmingham wonder son brother uncl buy lunch take shop alway alway think peopl stephen die end march 39 famili abl buri may terribl bit alon see bodi say dorothi one night dream hold told mum worri right felt like said goodby imag copyright dorothi gayl imag caption stephen dorothi person item christma famili light 12 candl say prayer stephen brother sister alreadi taken one person posse gift christma say dorothi kept thing necklac lion head hospit one favourit shirt bob marley front mum agoni aunt rhi nottinghamshir mum agoni aunt kimberley say tina son rhi tina work adult life two supermarket small nottinghamshir town knew everyon die age 53 rhi brother anthoni allow sit bedsid ppe end father tina partner mick recov home battl covid 19 imag copyright rhi watkinson imag caption tina cook funer tribut enjoy famili meal day funer hundr peopl stood outsid home wave footbal flag blow whistl tina big support ram derbi counti fc footbal shirt would end seat pride park stadium remain game 2019 20 season christma tough say rhi famili work toward fit tribut tina rememb engrav memori brick footbal ground ash inter insid shift like sister would kazeema west midland got marri day two brother look kid look mine heart soul say kazeema sister areema newli qualifi nurs age 36 areema die work walsal manor hospit start hospit housekeep 2003 say kazeema sixteen year later fulfil dream becom nurs imag copyright kazeema afzal imag caption areema nasreen sister graduat kazeema afzal kazeema healthcar assist depart areema work inspir sister tri becom nurs want areema proud difficult british asian girl get higher educ studi expect bring famili import hospit trust set scholarship areema name fulli fund nurs degre someon afford fee kazeema say work kept sane sinc areema die christma shift areema would work say mum angel alway spoke mind joann east lothian mum bit shopahol use get taxi shop banter driver say joann die nice messag say miss blunt glaswegian wit funni think alway realis josi die april 77 joann live near mum dunbar east edinburgh two daughter bought wreath wicker robin put josi grave new ornament christma tree imag copyright joann ross imag caption josi joann angel ornament robin angel wing tree sit togeth one mum one dad die 2008 money mum left joann bought daughter final christma gift granni jewelleri mum bland eater alway insist soup roast beef christma dinner go strang focu miss tabl tree near sea denis cornwal corner countri garden bare mile steep cliff overlook sea newli plant crab appl tree alreadi born coupl hand bright red fruit denis look forward spring come aliv scent white blossom plant memori husband john alway like fruit tree john 78 long term pain medic condit admit hospit ward thought covid free soon develop symptom die earli hour monday morn longest night life say denis coupl move smallhold 20 year ago much time rear flock sheep though three anim look imag copyright denis imag caption john denis 2000 sheep crab appl tree plant memori denis seen peopl month sinc john death hope see famili christma like sit bench close john tree like scatter ash around tree want famili want done christma prepar wait spring blossom arriv pray father daili cemeteri christma ven west yorkshir hard work would describ father say ven day burial pas pontefract hospit nh staff manag wait pay respect move policarpio origin philippin die april age 67 nurs 40 year recent retir last 18 year career work mid yorkshir nh trust imag copyright ven dela luna imag caption policarpio granddaught younger man sinc policarpio funer spring famili cathol visit cemeteri everi day christma tradit cemeteri take rosari bead recit special prayer deceas panalangin para sa mga yumao help u think back better time dad u miss terribl,https://www.bbc.com
863,limit far could travel pictur border colli olli becam subject mani imag felt sorri pose shot day day,https://www.bbc.com
864,m8 glasgow citi eastbound sever disrupt j16 canal street j15 a803 glebe street m8 glasgow citi one lane close m8 eastbound j16 canal craighal j15 a803 townhead breakdown traffic cope well report traffic travel incid dial 0330 123 0184 time,https://www.bbc.com
865,might christma keen stargaz time jupit saturn cross path night sky reach closest point 21 decemb photograph record moment,https://www.bbc.com
866,get news local,https://www.bbc.com
867,video caption covid classroom pandem chang u teacher live covid classroom pandem chang u teacher live,https://www.bbc.com/schoolreport
868,nan,https://www.bbc.com/schoolreport
869,video caption 2020 endsar black live matter 2020 endsar black live matter,https://www.bbc.com
870,fallout eu trade deal hope uk could soon free toughest covid restrict make front page read next,https://www.bbc.com
871,getti imag copyright getti imag german liber alexand lambsdorff veteran eu polit imag caption german liber alexand lambsdorff veteran eu polit lead german liber mp alexand graf lambsdorff upbeat type deal emerg say key thing avoid numer tariff quota 30 000 german firm trade uk note realli bead sweat brow told deutschlandfunk radio would good thing negoti realli agre keep eu uk trade free tariff quota also said appear european fish crew succeed retain least 75 current catch next five year cours far french spanish portugues dutch belgian could expect foreign affair spokesman free democrat fdp former euro mp,https://www.bbc.com
872,detail explain cellebrit done quickli remov websit read next,https://www.bbc.com
873,video caption part 2 hear world lead young activist part 2 hear world lead young activist,https://www.bbc.com
874,nan,https://www.bbc.com
875,video caption joanna lumley christma differ plea worri joanna lumley christma differ plea worri,https://www.bbc.com
876,video caption stori nine billion dollar start went worth noth stori nine billion dollar start went worth noth,https://www.bbc.com/schoolreport
877,video 4 minut 11 second click put jetpack test spencer kelli meet richard brown founder chief test pilot graviti industri ltd,https://www.bbc.com/schoolreport
878,video content video caption wolfgang lost job due covid start film flight save sport wolfgang lost job due covid start film flight save sport hang glider wolfgang siess lost job due coronaviru start film flight tri attract peopl sport,https://www.bbc.com
879,one close scrutinis part trade deal say fish despit small part uk eu economi decad uk fish fleet subject common fisheri polici cfp cfp alloc fish right among eu 22 coastal state accord intern law coastal nation fisheri extend 200 nautic mile coastlin maritim halfway point part area known exclus econom zone eez outsid eu uk becom independ coastal state regain control eez part trade deal negoti decid much fish eu boat allow catch uk water futur 2018 eu 27 vessel caught 863 000 tonn fish worth around 580m uk water uk vessel land 555 000 tonn includ fish worth valu 827m year fish account 0 02 uk economi import part leav campaign 2016 mani british fisherman keen uk control water read,https://www.bbc.com/schoolreport
880,case miss,https://www.bbc.com/schoolreport
881,video caption mental health observ thought suffer mental health observ thought suffer,https://www.bbc.com/schoolreport
882,bbc copyright bbc unknown assail kill least 90 peopl villag ethiopia western benishangul gumuz state wednesday dawn attack resid told bbc attack come day prime minist abiy ahm togeth top govern militari offici visit state discus recurr ethnic base violenc nurs local clinic told bbc 30 peopl sustain wound admit facil critic condit sustain gunshot wound stab nurs ad beyen meles spokesperson state govern blame call anti peac element attack exact number kill determin yet inform high mr beyen told bbc dozen civilian kill state least four attack sinc septemb,https://www.bbc.com
883,australia talisman steve smith fall first test duck four year india dismiss host 195 day one box day test read next,https://www.bbc.com
884,india take upper hand 15 wicket fall day two fast move first test australia adelaid read next,https://www.bbc.com
885,hundr militari personnel deploy help clear backlog 5 000 lorri read next,https://www.bbc.com
